Year,Month,Monthly_Anomaly,Monthly_Unc,Annual_Anomaly,Annual_Unc,FiveYear_Anomaly,FiveYear_Unc,TenYear_Anomaly,TenYear_Unc,TwentyYear_Anomaly,TwentyYear_Unc
1945,5,0.05,0.254,0.121,0.233,0.062,0.187,0.016,0.17,0.003,0.117
1945,6,0.086,0.31,0.101,0.228,0.059,0.185,0.015,0.17,0.003,0.117
1945,7,0.045,0.278,0.095,0.22,0.06,0.184,0.014,0.171,0.003,0.117
1945,8,0.26,0.263,0.077,0.211,0.056,0.183,0.013,0.171,0.004,0.117
1945,9,0.105,0.292,0.071,0.196,0.054,0.182,0.01,0.171,0.004,0.117
1945,10,0.278,0.385,0.062,0.184,0.051,0.18,0.009,0.169,0.004,0.117
1945,11,0.068,0.332,0.059,0.174,0.052,0.179,0.006,0.169,0.004,0.116
1945,12,-0.082,0.197,0.035,0.164,0.053,0.179,0.003,0.169,0.004,0.116
1946,1,0.049,0.132,0.027,0.163,0.051,0.178,0.001,0.168,0.005,0.116
1946,2,-0.14,0.214,-0.006,0.151,0.05,0.177,-0.003,0.168,0.005,0.116
1946,3,-0.03,0.148,-0.021,0.147,0.047,0.176,-0.004,0.167,0.005,0.116
1946,4,0.057,0.145,-0.044,0.135,0.042,0.175,-0.005,0.164,0.005,0.116
1946,5,0.006,0.156,-0.054,0.124,0.037,0.173,-0.005,0.163,0.004,0.115
1946,6,-0.203,0.217,-0.067,0.124,0.029,0.171,-0.005,0.161,0.004,0.115
1946,7,-0.051,0.235,-0.073,0.133,0.026,0.168,-0.006,0.159,0.004,0.115
1946,8,-0.127,0.178,-0.064,0.137,0.019,0.165,-0.005,0.157,0.002,0.115
1946,9,-0.084,0.273,-0.052,0.141,0.013,0.164,-0.003,0.156,0.002,0.115
1946,10,0.003,0.261,-0.053,0.151,0.009,0.163,-0.003,0.155,0.001,0.116
1946,11,-0.052,0.187,-0.056,0.155,0.005,0.162,-0.004,0.153,0.0,0.115
1946,12,-0.238,0.136,-0.033,0.164,0.002,0.16,-0.003,0.152,0.0,0.116
1947,1,-0.024,0.173,-0.029,0.172,-0.003,0.158,-0.003,0.15,-0.0,0.116
1947,2,-0.027,0.198,-0.028,0.171,-0.008,0.154,-0.002,0.149,-0.001,0.116
1947,3,0.115,0.177,-0.03,0.166,-0.016,0.152,-0.003,0.147,-0.001,0.116
1947,4,0.042,0.302,-0.024,0.165,-0.021,0.149,-0.002,0.147,-0.0,0.115
1947,5,-0.029,0.221,-0.019,0.165,-0.025,0.146,-0.002,0.145,0.001,0.115
1947,6,0.074,0.218,-0.007,0.168,-0.029,0.145,-0.001,0.143,0.001,0.115
1947,7,-0.001,0.299,-0.005,0.167,-0.036,0.144,-0.0,0.142,0.001,0.114
1947,8,-0.118,0.179,-0.014,0.164,-0.043,0.142,0.001,0.14,0.001,0.114
1947,9,-0.103,0.194,-0.04,0.164,-0.046,0.14,0.002,0.138,0.001,0.114
1947,10,0.076,0.26,-0.055,0.168,-0.052,0.138,0.003,0.137,0.0,0.114
1947,11,0.009,0.267,-0.04,0.183,-0.053,0.138,0.002,0.135,0.0,0.114
1947,12,-0.104,0.207,-0.042,0.197,-0.056,0.137,0.003,0.134,0.001,0.114
1948,1,0.01,0.17,-0.048,0.19,-0.057,0.136,0.004,0.132,0.002,0.114
1948,2,-0.143,0.162,-0.04,0.185,-0.063,0.134,0.004,0.131,0.002,0.114
1948,3,-0.191,0.136,-0.041,0.189,-0.069,0.132,0.006,0.129,0.003,0.115
1948,4,-0.147,0.265,-0.048,0.186,-0.075,0.128,0.008,0.126,0.003,0.115
1948,5,0.157,0.326,-0.061,0.182,-0.081,0.127,0.01,0.125,0.003,0.114
1948,6,0.046,0.287,-0.074,0.18,-0.083,0.128,0.012,0.123,0.004,0.114
1948,7,-0.063,0.238,-0.07,0.177,-0.09,0.128,0.013,0.122,0.004,0.114
1948,8,-0.029,0.195,-0.074,0.173,-0.095,0.128,0.013,0.121,0.004,0.114
1948,9,-0.113,0.291,-0.067,0.174,-0.097,0.128,0.013,0.12,0.003,0.114
1948,10,-0.006,0.294,-0.063,0.17,-0.1,0.126,0.011,0.119,0.003,0.114
1948,11,-0.148,0.198,-0.08,0.161,-0.098,0.127,0.01,0.117,0.003,0.114
1948,12,-0.263,0.152,-0.094,0.146,-0.093,0.127,0.01,0.116,0.003,0.114
1949,1,0.06,0.117,-0.1,0.14,-0.091,0.125,0.006,0.114,0.004,0.114
1949,2,-0.192,0.125,-0.105,0.13,-0.087,0.125,0.004,0.112,0.005,0.114
1949,3,-0.104,0.184,-0.108,0.126,-0.084,0.123,0.002,0.11,0.006,0.114
1949,4,-0.107,0.219,-0.112,0.118,-0.08,0.122,-0.0,0.109,0.007,0.113
1949,5,-0.038,0.185,-0.113,0.106,-0.079,0.12,-0.003,0.108,0.007,0.113
1949,6,-0.124,0.157,-0.096,0.103,-0.072,0.119,-0.003,0.107,0.007,0.113
1949,7,-0.135,0.173,-0.126,0.101,-0.069,0.118,-0.005,0.105,0.007,0.112
1949,8,-0.091,0.145,-0.138,0.101,-0.067,0.117,-0.008,0.104,0.007,0.112
1949,9,-0.144,0.196,-0.144,0.092,-0.069,0.116,-0.011,0.103,0.007,0.112
1949,10,-0.062,0.133,-0.15,0.088,-0.068,0.113,-0.013,0.102,0.007,0.111
1949,11,-0.152,0.088,-0.15,0.093,-0.066,0.112,-0.013,0.102,0.007,0.111
1949,12,-0.067,0.131,-0.144,0.103,-0.065,0.11,-0.014,0.101,0.005,0.11
1950,1,-0.299,0.139,-0.137,0.1,-0.064,0.107,-0.014,0.101,0.005,0.11
1950,2,-0.341,0.16,-0.139,0.11,-0.06,0.105,-0.016,0.1,0.005,0.11
1950,3,-0.166,0.146,-0.144,0.108,-0.056,0.104,-0.019,0.099,0.003,0.11
1950,4,-0.186,0.187,-0.147,0.108,-0.055,0.101,-0.022,0.097,0.002,0.11
1950,5,-0.039,0.228,-0.161,0.11,-0.057,0.097,-0.024,0.096,0.001,0.109
1950,6,-0.053,0.194,-0.172,0.109,-0.054,0.096,-0.026,0.095,0.001,0.109
1950,7,-0.049,0.18,-0.176,0.106,-0.053,0.093,-0.027,0.094,0.0,0.109
1950,8,-0.107,0.149,-0.183,0.103,-0.047,0.091,-0.028,0.093,0.0,0.109
1950,9,-0.205,0.142,-0.185,0.1,-0.042,0.089,-0.03,0.093,0.0,0.109
1950,10,-0.104,0.127,-0.175,0.089,-0.035,0.086,-0.033,0.092,-0.0,0.108
1950,11,-0.317,0.129,-0.165,0.089,-0.032,0.082,-0.035,0.091,-0.001,0.108
1950,12,-0.196,0.113,-0.149,0.087,-0.029,0.079,-0.037,0.092,-0.001,0.107
1951,1,-0.345,0.113,-0.142,0.081,-0.026,0.077,-0.038,0.092,0.0,0.106
1951,2,-0.429,0.107,-0.124,0.081,-0.024,0.078,-0.039,0.091,0.0,0.106
1951,3,-0.184,0.118,-0.097,0.085,-0.021,0.077,-0.041,0.091,0.001,0.105
1951,4,-0.074,0.1,-0.07,0.095,-0.019,0.076,-0.043,0.091,0.001,0.104
1951,5,0.087,0.186,-0.044,0.092,-0.016,0.075,-0.045,0.091,0.002,0.103
1951,6,0.134,0.177,-0.012,0.091,-0.009,0.074,-0.045,0.091,0.002,0.102
1951,7,0.031,0.11,0.03,0.09,-0.013,0.074,-0.045,0.09,0.001,0.101
1951,8,0.118,0.171,0.076,0.09,-0.01,0.073,-0.047,0.089,0.001,0.1
1951,9,0.11,0.148,0.087,0.089,-0.01,0.071,-0.048,0.088,0.002,0.099
1951,10,0.224,0.197,0.103,0.092,-0.01,0.07,-0.05,0.087,0.001,0.097
1951,11,-0.003,0.156,0.107,0.092,-0.011,0.069,-0.051,0.085,0.001,0.097
1951,12,0.187,0.132,0.103,0.089,-0.008,0.068,-0.049,0.085,-0.0,0.096
1952,1,0.156,0.098,0.109,0.094,-0.007,0.067,-0.05,0.084,-0.001,0.095
1952,2,0.129,0.114,0.108,0.087,-0.007,0.067,-0.051,0.083,-0.001,0.094
1952,3,-0.052,0.14,0.111,0.088,-0.007,0.066,-0.053,0.083,-0.0,0.093
1952,4,0.115,0.132,0.101,0.083,-0.004,0.066,-0.053,0.082,-0.0,0.093
1952,5,0.134,0.128,0.094,0.077,-0.0,0.068,-0.052,0.082,-0.001,0.092
1952,6,0.085,0.123,0.083,0.074,-0.0,0.067,-0.051,0.081,-0.001,0.091
1952,7,0.103,0.127,0.077,0.068,0.008,0.067,-0.051,0.079,-0.002,0.09
1952,8,0.111,0.142,0.083,0.062,0.01,0.066,-0.049,0.078,-0.001,0.089
1952,9,0.147,0.172,0.097,0.062,0.008,0.066,-0.048,0.077,-0.002,0.087
1952,10,0.097,0.138,0.112,0.064,0.007,0.066,-0.047,0.075,-0.002,0.087
1952,11,-0.084,0.11,0.125,0.068,0.005,0.065,-0.047,0.074,-0.002,0.086
1952,12,0.06,0.131,0.139,0.068,0.004,0.063,-0.045,0.073,-0.002,0.085
1953,1,0.079,0.066,0.14,0.064,0.003,0.062,-0.042,0.073,-0.002,0.085
1953,2,0.204,0.109,0.138,0.061,0.007,0.062,-0.039,0.073,-0.002,0.084
1953,3,0.111,0.148,0.132,0.057,0.009,0.063,-0.037,0.072,-0.003,0.083
1953,4,0.292,0.127,0.134,0.06,0.01,0.063,-0.036,0.071,-0.003,0.082
1953,5,0.298,0.195,0.143,0.068,0.011,0.062,-0.037,0.07,-0.004,0.082
1953,6,0.247,0.097,0.15,0.071,0.01,0.062,-0.037,0.068,-0.004,0.081
1953,7,0.114,0.144,0.129,0.081,0.014,0.063,-0.036,0.067,-0.004,0.08
1953,8,0.087,0.213,0.11,0.082,0.018,0.062,-0.036,0.067,-0.003,0.079
1953,9,0.085,0.159,0.095,0.083,0.016,0.062,-0.036,0.066,-0.002,0.078
1953,10,0.119,0.154,0.062,0.083,0.013,0.063,-0.036,0.065,-0.003,0.078
1953,11,0.017,0.148,0.03,0.086,0.008,0.063,-0.034,0.064,-0.003,0.076
1953,12,0.147,0.126,0.01,0.088,0.003,0.063,-0.031,0.064,-0.003,0.076
1954,1,-0.17,0.155,-0.004,0.085,0.0,0.063,-0.031,0.063,-0.005,0.075
1954,2,-0.026,0.13,-0.018,0.081,-0.007,0.063,-0.03,0.063,-0.006,0.073
1954,3,-0.072,0.129,-0.036,0.079,-0.013,0.062,-0.028,0.062,-0.009,0.072
1954,4,-0.1,0.117,-0.039,0.077,-0.02,0.061,-0.025,0.061,-0.011,0.072
1954,5,-0.09,0.172,-0.033,0.085,-0.023,0.06,-0.025,0.06,-0.013,0.071
1954,6,0.014,0.135,-0.05,0.08,-0.026,0.059,-0.023,0.06,-0.013,0.07
1954,7,-0.058,0.101,-0.022,0.078,-0.031,0.059,-0.021,0.06,-0.014,0.069
1954,8,-0.084,0.195,-0.035,0.081,-0.035,0.059,-0.02,0.06,-0.016,0.068
1954,9,-0.13,0.168,-0.056,0.087,-0.036,0.059,-0.02,0.06,-0.019,0.068
1954,10,0.082,0.165,-0.064,0.085,-0.037,0.059,-0.019,0.06,-0.021,0.067
1954,11,0.097,0.203,-0.073,0.082,-0.038,0.061,-0.019,0.06,-0.022,0.066
1954,12,-0.059,0.119,-0.082,0.083,-0.036,0.061,-0.018,0.06,-0.024,0.066
1955,1,0.165,0.171,-0.088,0.081,-0.038,0.059,-0.016,0.059,-0.025,0.065
1955,2,-0.186,0.151,-0.069,0.081,-0.038,0.059,-0.012,0.058,-0.026,0.065
1955,3,-0.32,0.128,-0.067,0.087,-0.039,0.058,-0.014,0.058,-0.027,0.064
1955,4,-0.2,0.118,-0.076,0.085,-0.039,0.058,-0.014,0.058,-0.029,0.063
1955,5,-0.195,0.092,-0.105,0.072,-0.036,0.059,-0.014,0.057,-0.029,0.062
1955,6,-0.09,0.08,-0.122,0.073,-0.035,0.06,-0.013,0.056,-0.03,0.062
1955,7,-0.136,0.084,-0.146,0.07,-0.031,0.062,-0.013,0.056,-0.031,0.061
1955,8,0.143,0.153,-0.146,0.065,-0.032,0.062,-0.012,0.055,-0.033,0.06
1955,9,-0.104,0.154,-0.142,0.062,-0.032,0.063,-0.01,0.055,-0.034,0.06
1955,10,-0.03,0.137,-0.146,0.065,-0.036,0.064,-0.009,0.055,-0.035,0.059
1955,11,-0.251,0.074,-0.151,0.066,-0.041,0.065,-0.007,0.055,-0.035,0.059
1955,12,-0.262,0.124,-0.157,0.069,-0.045,0.065,-0.004,0.054,-0.035,0.059
1956,1,-0.117,0.106,-0.155,0.068,-0.047,0.064,-0.001,0.054,-0.036,0.059
1956,2,-0.191,0.099,-0.193,0.065,-0.048,0.064,0.004,0.054,-0.036,0.058
1956,3,-0.267,0.064,-0.205,0.064,-0.051,0.063,0.005,0.053,-0.036,0.058
1956,4,-0.251,0.129,-0.219,0.064,-0.052,0.063,0.007,0.054,-0.037,0.058
1956,5,-0.251,0.104,-0.213,0.067,-0.052,0.064,0.008,0.054,-0.037,0.058
1956,6,-0.164,0.13,-0.194,0.065,-0.053,0.063,0.008,0.053,-0.036,0.058
1956,7,-0.121,0.113,-0.195,0.066,-0.049,0.062,0.008,0.053,-0.036,0.057
1956,8,-0.306,0.128,-0.186,0.071,-0.049,0.063,0.007,0.052,-0.035,0.057
1956,9,-0.251,0.108,-0.174,0.074,-0.045,0.062,0.006,0.051,-0.035,0.056
1956,10,-0.201,0.127,-0.151,0.075,-0.041,0.062,0.005,0.05,-0.036,0.055
1956,11,-0.178,0.11,-0.119,0.074,-0.038,0.061,0.005,0.05,-0.036,0.054
1956,12,-0.025,0.108,-0.09,0.076,-0.037,0.06,0.002,0.049,-0.035,0.054
1957,1,-0.138,0.076,-0.08,0.074,-0.035,0.061,0.001,0.049,-0.035,0.053
1957,2,-0.085,0.136,-0.045,0.074,-0.034,0.061,0.001,0.049,-0.036,0.053
1957,3,-0.115,0.122,-0.021,0.074,-0.033,0.061,0.002,0.048,-0.037,0.052
1957,4,0.023,0.126,0.005,0.069,-0.034,0.061,0.002,0.048,-0.037,0.052
1957,5,0.132,0.118,0.027,0.068,-0.038,0.058,-0.001,0.049,-0.036,0.052
1957,6,0.182,0.084,0.04,0.067,-0.036,0.058,-0.001,0.048,-0.037,0.052
1957,7,0.001,0.117,0.078,0.071,-0.04,0.056,-0.003,0.047,-0.037,0.051
1957,8,0.113,0.099,0.099,0.068,-0.035,0.055,-0.004,0.047,-0.037,0.05
1957,9,0.037,0.128,0.117,0.066,-0.035,0.054,-0.006,0.046,-0.036,0.05
1957,10,0.116,0.096,0.117,0.062,-0.035,0.054,-0.007,0.045,-0.037,0.049
1957,11,0.08,0.084,0.11,0.06,-0.032,0.055,-0.006,0.046,-0.037,0.048
1957,12,0.134,0.083,0.092,0.061,-0.031,0.054,-0.006,0.045,-0.037,0.047
1958,1,0.314,0.124,0.095,0.064,-0.029,0.054,-0.007,0.046,-0.038,0.047
1958,2,0.168,0.109,0.083,0.066,-0.031,0.053,-0.008,0.046,-0.038,0.047
1958,3,0.102,0.106,0.073,0.065,-0.028,0.052,-0.011,0.046,-0.037,0.046
1958,4,0.02,0.064,0.068,0.069,-0.027,0.052,-0.015,0.045,-0.037,0.046
1958,5,0.054,0.094,0.064,0.071,-0.026,0.052,-0.018,0.046,-0.038,0.045
1958,6,-0.035,0.066,0.058,0.073,-0.018,0.051,-0.02,0.046,-0.039,0.044
1958,7,0.032,0.094,0.038,0.072,-0.016,0.051,-0.02,0.046,-0.039,0.044
1958,8,-0.025,0.119,0.026,0.074,-0.01,0.051,-0.018,0.045,-0.039,0.043
1958,9,-0.089,0.111,0.027,0.071,-0.005,0.05,-0.017,0.045,-0.04,0.043
1958,10,0.062,0.111,0.039,0.071,0.001,0.05,-0.017,0.045,-0.039,0.042
1958,11,0.029,0.103,0.04,0.067,0.008,0.049,-0.016,0.045,-0.039,0.041
1958,12,0.067,0.134,0.05,0.071,0.014,0.05,-0.017,0.044,-0.038,0.041
1959,1,0.071,0.112,0.052,0.072,0.016,0.049,-0.016,0.044,-0.039,0.041
1959,2,0.018,0.121,0.054,0.071,0.022,0.049,-0.017,0.043,-0.039,0.041
1959,3,0.119,0.072,0.056,0.067,0.026,0.047,-0.019,0.043,-0.039,0.04
1959,4,0.162,0.067,0.053,0.061,0.029,0.046,-0.021,0.042,-0.038,0.04
1959,5,0.069,0.076,0.04,0.056,0.033,0.046,-0.023,0.042,-0.037,0.04
1959,6,0.079,0.132,0.036,0.052,0.031,0.045,-0.023,0.041,-0.036,0.04
1959,7,0.063,0.093,0.027,0.047,0.034,0.046,-0.024,0.041,-0.036,0.04
1959,8,0.003,0.1,0.035,0.044,0.037,0.045,-0.025,0.042,-0.035,0.04
1959,9,-0.066,0.081,-0.003,0.047,0.041,0.043,-0.026,0.042,-0.035,0.039
1959,10,0.028,0.052,-0.031,0.051,0.041,0.042,-0.029,0.042,-0.034,0.039
1959,11,-0.131,0.064,-0.042,0.052,0.036,0.042,-0.032,0.041,-0.033,0.039
1959,12,0.012,0.075,-0.049,0.051,0.033,0.041,-0.034,0.04,-0.032,0.039
1960,1,-0.032,0.057,-0.056,0.046,0.032,0.041,-0.036,0.039,-0.03,0.039
1960,2,0.11,0.092,-0.053,0.041,0.029,0.041,-0.036,0.039,-0.028,0.038
1960,3,-0.334,0.086,-0.045,0.04,0.027,0.04,-0.035,0.039,-0.028,0.038
1960,4,-0.175,0.095,-0.044,0.041,0.026,0.04,-0.035,0.038,-0.027,0.038
1960,5,-0.064,0.091,-0.046,0.041,0.025,0.041,-0.035,0.038,-0.027,0.037
1960,6,-0.007,0.11,-0.033,0.041,0.022,0.041,-0.035,0.039,-0.026,0.037
1960,7,-0.014,0.092,-0.026,0.045,0.016,0.041,-0.035,0.038,-0.026,0.037
1960,8,0.041,0.099,-0.023,0.044,0.015,0.04,-0.037,0.038,-0.027,0.036
1960,9,0.026,0.07,0.006,0.04,0.009,0.04,-0.038,0.038,-0.025,0.036
1960,10,0.041,0.069,0.033,0.039,0.007,0.04,-0.037,0.038,-0.025,0.036
1960,11,-0.159,0.048,0.051,0.038,0.005,0.041,-0.036,0.038,-0.024,0.036
1960,12,0.176,0.081,0.066,0.035,0.006,0.042,-0.034,0.039,-0.024,0.036
1961,1,0.044,0.081,0.068,0.035,0.007,0.042,-0.034,0.038,-0.023,0.036
1961,2,0.144,0.049,0.068,0.032,0.012,0.041,-0.033,0.038,-0.022,0.036
1961,3,0.022,0.095,0.065,0.033,0.016,0.041,-0.032,0.038,-0.022,0.035
1961,4,0.147,0.077,0.064,0.036,0.018,0.04,-0.03,0.038,-0.022,0.035
1961,5,0.157,0.081,0.079,0.037,0.02,0.04,-0.029,0.038,-0.023,0.035
1961,6,0.166,0.066,0.053,0.035,0.02,0.039,-0.028,0.039,-0.024,0.035
1961,7,0.013,0.078,0.053,0.031,0.017,0.039,-0.026,0.039,-0.025,0.035
1961,8,0.037,0.061,0.05,0.032,0.015,0.038,-0.024,0.039,-0.026,0.035
1961,9,-0.008,0.08,0.058,0.032,0.007,0.037,-0.022,0.039,-0.026,0.035
1961,10,0.034,0.056,0.048,0.031,-0.001,0.037,-0.021,0.038,-0.028,0.034
1961,11,0.015,0.072,0.023,0.033,-0.007,0.037,-0.02,0.038,-0.028,0.034
1961,12,-0.129,0.067,0.007,0.033,-0.009,0.037,-0.02,0.038,-0.029,0.033
1962,1,0.034,0.068,0.002,0.036,-0.012,0.037,-0.02,0.038,-0.031,0.033
1962,2,0.115,0.064,-0.006,0.039,-0.015,0.037,-0.022,0.037,-0.033,0.033
1962,3,0.11,0.071,-0.011,0.043,-0.02,0.037,-0.021,0.037,-0.032,0.032
1962,4,0.028,0.096,-0.014,0.046,-0.025,0.037,-0.022,0.036,-0.033,0.032
1962,5,-0.141,0.089,-0.014,0.052,-0.027,0.037,-0.021,0.036,-0.033,0.032
1962,6,-0.028,0.055,-0.004,0.055,-0.032,0.036,-0.023,0.036,-0.033,0.032
1962,7,-0.049,0.094,-0.01,0.058,-0.033,0.036,-0.023,0.036,-0.034,0.032
1962,8,-0.059,0.105,-0.01,0.059,-0.038,0.036,-0.025,0.037,-0.034,0.031
1962,9,-0.069,0.092,-0.041,0.056,-0.035,0.035,-0.025,0.036,-0.034,0.031
1962,10,0.003,0.088,-0.051,0.054,-0.036,0.035,-0.026,0.036,-0.034,0.031
1962,11,0.018,0.111,-0.047,0.057,-0.037,0.035,-0.028,0.036,-0.034,0.031
1962,12,-0.014,0.062,-0.044,0.059,-0.039,0.034,-0.029,0.036,-0.033,0.031
1963,1,-0.039,0.092,-0.029,0.062,-0.041,0.036,-0.034,0.036,-0.033,0.031
1963,2,0.113,0.06,-0.002,0.059,-0.043,0.037,-0.037,0.036,-0.033,0.03
1963,3,-0.255,0.042,0.017,0.057,-0.047,0.037,-0.037,0.036,-0.032,0.03
1963,4,-0.099,0.072,0.032,0.056,-0.047,0.037,-0.038,0.036,-0.033,0.03
1963,5,-0.087,0.107,0.042,0.052,-0.046,0.038,-0.04,0.036,-0.033,0.03
1963,6,0.002,0.061,0.048,0.051,-0.049,0.039,-0.04,0.036,-0.033,0.03
1963,7,0.131,0.113,0.043,0.05,-0.053,0.039,-0.042,0.037,-0.033,0.03
1963,8,0.272,0.061,0.022,0.048,-0.057,0.04,-0.043,0.036,-0.033,0.029
1963,9,0.164,0.102,0.016,0.047,-0.058,0.04,-0.043,0.036,-0.034,0.029
1963,10,0.183,0.078,-0.004,0.047,-0.062,0.039,-0.043,0.036,-0.034,0.029
1963,11,0.136,0.07,-0.021,0.048,-0.066,0.039,-0.044,0.036,-0.034,0.028
1963,12,0.05,0.08,-0.025,0.05,-0.069,0.04,-0.046,0.036,-0.034,0.028
1964,1,-0.099,0.094,-0.043,0.052,-0.068,0.041,-0.047,0.036,-0.034,0.027
1964,2,-0.138,0.08,-0.083,0.052,-0.069,0.042,-0.049,0.035,-0.036,0.027
1964,3,-0.319,0.097,-0.125,0.051,-0.07,0.042,-0.05,0.035,-0.036,0.027
1964,4,-0.347,0.068,-0.162,0.049,-0.072,0.042,-0.05,0.035,-0.036,0.026
1964,5,-0.29,0.077,-0.195,0.045,-0.074,0.042,-0.05,0.035,-0.036,0.026
1964,6,-0.043,0.096,-0.224,0.045,-0.072,0.043,-0.05,0.035,-0.036,0.026
1964,7,-0.08,0.081,-0.223,0.043,-0.075,0.043,-0.05,0.035,-0.036,0.026
1964,8,-0.215,0.077,-0.226,0.04,-0.081,0.043,-0.051,0.034,-0.036,0.026
1964,9,-0.337,0.075,-0.216,0.038,-0.083,0.043,-0.05,0.034,-0.035,0.026
1964,10,-0.26,0.085,-0.205,0.039,-0.084,0.042,-0.049,0.034,-0.036,0.026
1964,11,-0.263,0.066,-0.19,0.041,-0.079,0.043,-0.047,0.034,-0.037,0.026
1964,12,-0.295,0.054,-0.196,0.042,-0.08,0.044,-0.045,0.034,-0.037,0.025
1965,1,-0.089,0.078,-0.202,0.045,-0.079,0.045,-0.044,0.034,-0.038,0.025
1965,2,-0.178,0.057,-0.192,0.049,-0.078,0.045,-0.044,0.033,-0.037,0.024
1965,3,-0.192,0.063,-0.18,0.053,-0.078,0.044,-0.041,0.033,-0.035,0.024
1965,4,-0.22,0.082,-0.157,0.053,-0.078,0.043,-0.04,0.033,-0.034,0.024
1965,5,-0.11,0.088,-0.141,0.055,-0.08,0.042,-0.039,0.032,-0.033,0.024
1965,6,-0.114,0.076,-0.12,0.06,-0.081,0.043,-0.04,0.031,-0.032,0.024
1965,7,-0.15,0.111,-0.127,0.064,-0.084,0.042,-0.04,0.032,-0.032,0.023
1965,8,-0.093,0.101,-0.118,0.064,-0.09,0.042,-0.041,0.032,-0.033,0.023
1965,9,-0.2,0.11,-0.108,0.064,-0.084,0.043,-0.041,0.032,-0.033,0.023
1965,10,0.017,0.097,-0.095,0.06,-0.084,0.042,-0.041,0.032,-0.034,0.023
1965,11,-0.07,0.092,-0.096,0.059,-0.085,0.042,-0.04,0.032,-0.033,0.023
1965,12,-0.042,0.106,-0.085,0.059,-0.086,0.042,-0.043,0.033,-0.033,0.023
1966,1,-0.173,0.1,-0.066,0.059,-0.091,0.042,-0.044,0.033,-0.033,0.023
1966,2,-0.066,0.084,-0.063,0.057,-0.097,0.041,-0.047,0.033,-0.033,0.023
1966,3,-0.069,0.076,-0.049,0.059,-0.103,0.041,-0.049,0.033,-0.033,0.023
1966,4,-0.07,0.077,-0.061,0.058,-0.105,0.04,-0.052,0.032,-0.032,0.023
1966,5,-0.123,0.081,-0.06,0.055,-0.109,0.04,-0.053,0.032,-0.032,0.022
1966,6,0.016,0.078,-0.059,0.054,-0.111,0.04,-0.056,0.032,-0.032,0.022
1966,7,0.081,0.09,-0.055,0.051,-0.111,0.041,-0.057,0.032,-0.032,0.022
1966,8,-0.057,0.099,-0.071,0.049,-0.112,0.041,-0.059,0.032,-0.031,0.022
1966,9,-0.029,0.075,-0.067,0.048,-0.107,0.041,-0.059,0.032,-0.03,0.022
1966,10,-0.133,0.079,-0.066,0.045,-0.1,0.041,-0.06,0.031,-0.03,0.022
1966,11,-0.054,0.062,-0.042,0.049,-0.092,0.04,-0.061,0.031,-0.03,0.022
1966,12,-0.034,0.083,-0.047,0.051,-0.09,0.041,-0.061,0.031,-0.029,0.021
1967,1,-0.121,0.078,-0.054,0.049,-0.089,0.04,-0.063,0.031,-0.028,0.021
1967,2,-0.255,0.056,-0.052,0.05,-0.086,0.04,-0.066,0.031,-0.027,0.021
1967,3,-0.03,0.071,-0.055,0.047,-0.08,0.039,-0.067,0.03,-0.025,0.02
1967,4,-0.051,0.057,-0.041,0.043,-0.073,0.039,-0.068,0.03,-0.025,0.02
1967,5,0.16,0.076,-0.046,0.042,-0.068,0.039,-0.066,0.03,-0.024,0.02
1967,6,-0.045,0.088,-0.048,0.039,-0.059,0.038,-0.065,0.03,-0.023,0.019
1967,7,0.002,0.09,-0.059,0.039,-0.056,0.039,-0.065,0.03,-0.022,0.019
1967,8,-0.03,0.073,-0.055,0.039,-0.051,0.038,-0.063,0.029,-0.022,0.019
1967,9,-0.071,0.076,-0.045,0.042,-0.048,0.037,-0.063,0.029,-0.022,0.019
1967,10,0.04,0.062,-0.05,0.044,-0.043,0.037,-0.062,0.029,-0.022,0.019
1967,11,-0.114,0.04,-0.076,0.044,-0.042,0.036,-0.062,0.029,-0.021,0.019
1967,12,-0.065,0.073,-0.076,0.046,-0.041,0.034,-0.06,0.028,-0.021,0.019
1968,1,-0.25,0.071,-0.091,0.048,-0.038,0.034,-0.058,0.028,-0.022,0.019
1968,2,-0.2,0.073,-0.097,0.047,-0.039,0.032,-0.057,0.028,-0.023,0.018
1968,3,0.079,0.087,-0.106,0.049,-0.035,0.033,-0.053,0.028,-0.023,0.018
1968,4,-0.108,0.073,-0.103,0.052,-0.035,0.032,-0.051,0.027,-0.022,0.018
1968,5,-0.154,0.07,-0.101,0.054,-0.035,0.032,-0.048,0.027,-0.022,0.018
1968,6,-0.045,0.097,-0.104,0.053,-0.037,0.03,-0.046,0.026,-0.022,0.018
1968,7,-0.175,0.077,-0.092,0.055,-0.035,0.03,-0.046,0.026,-0.021,0.018
1968,8,-0.098,0.092,-0.089,0.053,-0.038,0.029,-0.048,0.026,-0.022,0.018
1968,9,-0.186,0.073,-0.1,0.052,-0.041,0.029,-0.05,0.025,-0.021,0.017
1968,10,0.081,0.072,-0.082,0.051,-0.042,0.028,-0.051,0.025,-0.021,0.017
1968,11,-0.094,0.062,-0.056,0.048,-0.041,0.027,-0.052,0.024,-0.021,0.017
1968,12,-0.104,0.073,-0.045,0.045,-0.043,0.027,-0.052,0.024,-0.02,0.017
1969,1,-0.106,0.096,-0.034,0.046,-0.047,0.026,-0.053,0.023,-0.02,0.016
